Country Code,year,edu_spend_by_gdp
MKD,1966,
MLI,1966,
MLT,1966,
MMR,1966,
MNA,1966,
MNE,1966,
MNG,1966,
MNP,1966,
MOZ,1966,
MRT,1966,
MUS,1966,
MWI,1966,
MYS,1966,
NAC,1966,
NAM,1966,
NCL,1966,
NER,1966,
NGA,1966,
NIC,1966,
NLD,1966,
NOR,1966,
NPL,1966,
NRU,1966,
NZL,1966,
OED,1966,
OMN,1966,
OSS,1966,
PAK,1966,
PAN,1966,
PER,1966,
PHL,1966,
PLW,1966,
PNG,1966,
POL,1966,
PRE,1966,
PRI,1966,
PRK,1966,
PRT,1966,
PRY,1966,
PSE,1966,
PSS,1966,
PST,1966,
PYF,1966,
QAT,1966,
ROU,1966,
RUS,1966,
RWA,1966,
SAS,1966,
SAU,1966,
SDN,1966,
SEN,1966,
SGP,1966,
SLB,1966,
SLE,1966,
SLV,1966,
SMR,1966,
SOM,1966,
SRB,1966,
SSA,1966,
SSD,1966,
SSF,1966,
SST,1966,
STP,1966,
SUR,1966,
SVK,1966,
SVN,1966,
SWE,1966,
SWZ,1966,
SXM,1966,
SYC,1966,
SYR,1966,
TCA,1966,
TCD,1966,
TEA,1966,
TEC,1966,
TGO,1966,
THA,1966,
TJK,1966,
TKM,1966,
TLA,1966,
TLS,1966,
TMN,1966,
TON,1966,
TSA,1966,
TSS,1966,
TTO,1966,
TUN,1966,
TUR,1966,
TUV,1966,
TZA,1966,
UGA,1966,
UKR,1966,
UMC,1966,
URY,1966,
USA,1966,
UZB,1966,
VCT,1966,
VEN,1966,
VGB,1966,
VIR,1966,
VNM,1966,
VUT,1966,
WLD,1966,
WSM,1966,
XKX,1966,
YEM,1966,
ZAF,1966,
ZMB,1966,
ZWE,1966,
ABW,1967,
AFE,1967,
AFG,1967,
AFW,1967,
AGO,1967,
ALB,1967,
AND,1967,
ARB,1967,
ARE,1967,
ARG,1967,
ARM,1967,
ASM,1967,
ATG,1967,
AUS,1967,
AUT,1967,
AZE,1967,
BDI,1967,
BEL,1967,
BEN,1967,
BFA,1967,
BGD,1967,
BGR,1967,
BHR,1967,
BHS,1967,
BIH,1967,
BLR,1967,
BLZ,1967,
BMU,1967,
BOL,1967,
BRA,1967,
BRB,1967,
BRN,1967,
BTN,1967,
BWA,1967,
CAF,1967,
CAN,1967,
CEB,1967,
CHE,1967,
CHI,1967,
CHL,1967,
CHN,1967,
CIV,1967,
CMR,1967,
COD,1967,
COG,1967,
COL,1967,
COM,1967,
CPV,1967,
CRI,1967,
CSS,1967,
CUB,1967,
CUW,1967,
CYM,1967,
CYP,1967,
CZE,1967,
DEU,1967,
DJI,1967,
DMA,1967,
DNK,1967,
DOM,1967,
DZA,1967,
EAP,1967,
EAR,1967,
EAS,1967,
ECA,1967,
ECS,1967,
ECU,1967,
EGY,1967,
EMU,1967,
ERI,1967,
ESP,1967,
EST,1967,
ETH,1967,
EUU,1967,
FCS,1967,
FIN,1967,
FJI,1967,
FRA,1967,
FRO,1967,
FSM,1967,
GAB,1967,
GBR,1967,
GEO,1967,
GHA,1967,
GIB,1967,
GIN,1967,
GMB,1967,
GNB,1967,
GNQ,1967,
GRC,1967,
GRD,1967,
GRL,1967,
GTM,1967,
GUM,1967,
GUY,1967,
HIC,1967,
HKG,1967,
HND,1967,
HPC,1967,
HRV,1967,
HTI,1967,
HUN,1967,
IBD,1967,
IBT,1967,
IDA,1967,
IDB,1967,
IDN,1967,
IDX,1967,
IMN,1967,
IND,1967,
INX,1967,
IRL,1967,
IRN,1967,
IRQ,1967,
ISL,1967,
ISR,1967,
ITA,1967,
JAM,1967,
JOR,1967,
JPN,1967,
KAZ,1967,
KEN,1967,
KGZ,1967,
KHM,1967,
KIR,1967,
KNA,1967,
KOR,1967,
KWT,1967,
LAC,1967,
LAO,1967,
LBN,1967,
LBR,1967,
LBY,1967,
LCA,1967,
LCN,1967,
LDC,1967,
LIC,1967,
LIE,1967,
LKA,1967,
LMC,1967,
LMY,1967,
LSO,1967,
LTE,1967,
LTU,1967,
LUX,1967,
LVA,1967,
MAC,1967,
MAF,1967,
MAR,1967,
MCO,1967,
MDA,1967,
MDG,1967,
MDV,1967,
MEA,1967,
MEX,1967,
MHL,1967,
MIC,1967,
MKD,1967,
MLI,1967,
MLT,1967,
MMR,1967,
MNA,1967,
MNE,1967,
MNG,1967,
MNP,1967,
MOZ,1967,
MRT,1967,
MUS,1967,
MWI,1967,
MYS,1967,
NAC,1967,
NAM,1967,
NCL,1967,
NER,1967,
NGA,1967,
NIC,1967,
NLD,1967,
NOR,1967,
NPL,1967,
NRU,1967,
NZL,1967,
OED,1967,
OMN,1967,
OSS,1967,
PAK,1967,
PAN,1967,
PER,1967,
PHL,1967,
PLW,1967,
PNG,1967,
POL,1967,
PRE,1967,
PRI,1967,
PRK,1967,
PRT,1967,
PRY,1967,
PSE,1967,
PSS,1967,
PST,1967,
PYF,1967,
QAT,1967,
ROU,1967,
RUS,1967,
RWA,1967,
SAS,1967,
SAU,1967,
SDN,1967,
SEN,1967,
SGP,1967,
SLB,1967,
SLE,1967,
SLV,1967,
SMR,1967,
SOM,1967,
SRB,1967,
SSA,1967,
SSD,1967,
SSF,1967,
SST,1967,
STP,1967,
SUR,1967,
SVK,1967,
SVN,1967,
SWE,1967,
SWZ,1967,
SXM,1967,
SYC,1967,
SYR,1967,
TCA,1967,
TCD,1967,
TEA,1967,
TEC,1967,
TGO,1967,
THA,1967,
TJK,1967,
TKM,1967,
TLA,1967,
TLS,1967,
TMN,1967,
TON,1967,
TSA,1967,
TSS,1967,
TTO,1967,
TUN,1967,
TUR,1967,
TUV,1967,
TZA,1967,
UGA,1967,
UKR,1967,
UMC,1967,
URY,1967,
USA,1967,
UZB,1967,
VCT,1967,
VEN,1967,
VGB,1967,
VIR,1967,
VNM,1967,
VUT,1967,
WLD,1967,
WSM,1967,
XKX,1967,
YEM,1967,
ZAF,1967,
ZMB,1967,
ZWE,1967,
ABW,1968,
AFE,1968,
AFG,1968,
AFW,1968,
AGO,1968,
ALB,1968,
AND,1968,
ARB,1968,
ARE,1968,
ARG,1968,
ARM,1968,
ASM,1968,
ATG,1968,
AUS,1968,
AUT,1968,
AZE,1968,
BDI,1968,
BEL,1968,
BEN,1968,
BFA,1968,
BGD,1968,
BGR,1968,
BHR,1968,
BHS,1968,
BIH,1968,
BLR,1968,
BLZ,1968,
BMU,1968,
BOL,1968,
BRA,1968,
BRB,1968,
BRN,1968,
BTN,1968,
BWA,1968,
CAF,1968,
CAN,1968,
CEB,1968,
CHE,1968,
CHI,1968,
CHL,1968,
CHN,1968,
CIV,1968,
CMR,1968,
COD,1968,
COG,1968,
COL,1968,
COM,1968,
CPV,1968,
CRI,1968,
CSS,1968,
CUB,1968,
CUW,1968,
CYM,1968,
CYP,1968,
CZE,1968,
DEU,1968,
DJI,1968,
DMA,1968,
DNK,1968,
DOM,1968,
DZA,1968,
EAP,1968,
EAR,1968,
EAS,1968,
ECA,1968,
ECS,1968,
ECU,1968,
EGY,1968,
EMU,1968,
ERI,1968,
ESP,1968,
EST,1968,
ETH,1968,
EUU,1968,
FCS,1968,
FIN,1968,
FJI,1968,
FRA,1968,
FRO,1968,
FSM,1968,
GAB,1968,
GBR,1968,
GEO,1968,
GHA,1968,
GIB,1968,
GIN,1968,
GMB,1968,
GNB,1968,
GNQ,1968,
GRC,1968,
GRD,1968,
GRL,1968,
GTM,1968,
GUM,1968,
GUY,1968,
HIC,1968,
HKG,1968,
HND,1968,
HPC,1968,
HRV,1968,
HTI,1968,
HUN,1968,
IBD,1968,
IBT,1968,
IDA,1968,
IDB,1968,
IDN,1968,
IDX,1968,
IMN,1968,
IND,1968,
INX,1968,
IRL,1968,
IRN,1968,
IRQ,1968,
ISL,1968,
ISR,1968,
ITA,1968,
JAM,1968,
JOR,1968,
JPN,1968,
KAZ,1968,
KEN,1968,
KGZ,1968,
KHM,1968,
KIR,1968,
KNA,1968,
KOR,1968,
KWT,1968,
LAC,1968,
LAO,1968,
LBN,1968,
LBR,1968,
LBY,1968,
LCA,1968,
LCN,1968,
LDC,1968,
LIC,1968,
LIE,1968,
LKA,1968,
LMC,1968,
LMY,1968,
LSO,1968,
LTE,1968,
LTU,1968,
LUX,1968,
LVA,1968,
MAC,1968,
MAF,1968,
MAR,1968,
MCO,1968,
MDA,1968,
MDG,1968,
MDV,1968,
MEA,1968,
MEX,1968,
MHL,1968,
MIC,1968,
MKD,1968,
MLI,1968,
MLT,1968,
MMR,1968,
MNA,1968,
MNE,1968,
MNG,1968,
MNP,1968,
MOZ,1968,
MRT,1968,
MUS,1968,
MWI,1968,
MYS,1968,
NAC,1968,
NAM,1968,
NCL,1968,
NER,1968,
NGA,1968,
NIC,1968,
NLD,1968,
NOR,1968,
NPL,1968,
NRU,1968,
NZL,1968,
OED,1968,
OMN,1968,
OSS,1968,
PAK,1968,
PAN,1968,
PER,1968,
PHL,1968,
PLW,1968,
PNG,1968,
POL,1968,
PRE,1968,
PRI,1968,
PRK,1968,
PRT,1968,
PRY,1968,
PSE,1968,
PSS,1968,
PST,1968,
PYF,1968,
QAT,1968,
ROU,1968,
RUS,1968,
RWA,1968,
SAS,1968,
SAU,1968,
SDN,1968,
SEN,1968,
SGP,1968,
SLB,1968,
SLE,1968,
SLV,1968,
SMR,1968,
SOM,1968,
SRB,1968,
SSA,1968,
SSD,1968,
SSF,1968,
SST,1968,
STP,1968,
SUR,1968,
SVK,1968,
SVN,1968,
SWE,1968,
SWZ,1968,
SXM,1968,
SYC,1968,
SYR,1968,
TCA,1968,
TCD,1968,
TEA,1968,
TEC,1968,
TGO,1968,
THA,1968,
TJK,1968,
TKM,1968,
TLA,1968,
TLS,1968,
TMN,1968,
TON,1968,
TSA,1968,
TSS,1968,
TTO,1968,
TUN,1968,
TUR,1968,
TUV,1968,
TZA,1968,
UGA,1968,
UKR,1968,
UMC,1968,
URY,1968,
USA,1968,
UZB,1968,
VCT,1968,
VEN,1968,
VGB,1968,
VIR,1968,
VNM,1968,
VUT,1968,
WLD,1968,
WSM,1968,
XKX,1968,
YEM,1968,
ZAF,1968,
ZMB,1968,
ZWE,1968,
ABW,1969,
AFE,1969,
AFG,1969,
AFW,1969,
AGO,1969,
ALB,1969,
AND,1969,
ARB,1969,
ARE,1969,
ARG,1969,
ARM,1969,
ASM,1969,
ATG,1969,
AUS,1969,
AUT,1969,
AZE,1969,
BDI,1969,
BEL,1969,
BEN,1969,
BFA,1969,
BGD,1969,
BGR,1969,
BHR,1969,
BHS,1969,
BIH,1969,
BLR,1969,
BLZ,1969,
BMU,1969,
BOL,1969,
BRA,1969,
BRB,1969,
BRN,1969,
BTN,1969,
BWA,1969,
CAF,1969,
CAN,1969,
CEB,1969,
CHE,1969,
CHI,1969,
CHL,1969,
CHN,1969,
CIV,1969,
CMR,1969,
COD,1969,
COG,1969,
COL,1969,
COM,1969,
CPV,1969,
CRI,1969,
CSS,1969,
CUB,1969,
CUW,1969,
CYM,1969,
CYP,1969,
CZE,1969,
DEU,1969,
DJI,1969,
DMA,1969,
DNK,1969,
DOM,1969,
DZA,1969,
EAP,1969,
EAR,1969,
EAS,1969,
ECA,1969,
ECS,1969,
ECU,1969,
EGY,1969,
EMU,1969,
ERI,1969,
ESP,1969,
EST,1969,
ETH,1969,
EUU,1969,
FCS,1969,
FIN,1969,
FJI,1969,
FRA,1969,
FRO,1969,
FSM,1969,
GAB,1969,
GBR,1969,
GEO,1969,
GHA,1969,
GIB,1969,
GIN,1969,
GMB,1969,
GNB,1969,
GNQ,1969,
GRC,1969,
GRD,1969,
GRL,1969,
GTM,1969,
GUM,1969,
GUY,1969,
HIC,1969,
HKG,1969,
HND,1969,
HPC,1969,
HRV,1969,
HTI,1969,
HUN,1969,
IBD,1969,
IBT,1969,
IDA,1969,
IDB,1969,
IDN,1969,
IDX,1969,
IMN,1969,
IND,1969,
INX,1969,
IRL,1969,
IRN,1969,
IRQ,1969,
ISL,1969,
ISR,1969,
ITA,1969,
JAM,1969,
JOR,1969,
JPN,1969,
KAZ,1969,
KEN,1969,
KGZ,1969,
KHM,1969,
KIR,1969,
KNA,1969,
KOR,1969,
KWT,1969,
LAC,1969,
LAO,1969,
LBN,1969,
LBR,1969,
LBY,1969,
LCA,1969,
LCN,1969,
LDC,1969,
LIC,1969,
LIE,1969,
LKA,1969,
LMC,1969,
LMY,1969,
LSO,1969,
LTE,1969,
LTU,1969,
LUX,1969,
LVA,1969,
MAC,1969,
MAF,1969,
MAR,1969,
MCO,1969,
MDA,1969,
MDG,1969,
MDV,1969,
MEA,1969,
MEX,1969,
MHL,1969,
MIC,1969,
MKD,1969,
MLI,1969,
MLT,1969,
MMR,1969,
MNA,1969,
MNE,1969,
MNG,1969,
MNP,1969,
MOZ,1969,
MRT,1969,
MUS,1969,
MWI,1969,
MYS,1969,
NAC,1969,
NAM,1969,
NCL,1969,
NER,1969,
NGA,1969,
NIC,1969,
NLD,1969,
NOR,1969,
NPL,1969,
NRU,1969,
NZL,1969,
OED,1969,
OMN,1969,
OSS,1969,
PAK,1969,
PAN,1969,
PER,1969,
PHL,1969,
PLW,1969,
PNG,1969,
POL,1969,
PRE,1969,
PRI,1969,
PRK,1969,
PRT,1969,
PRY,1969,
PSE,1969,
PSS,1969,
PST,1969,
PYF,1969,
QAT,1969,
ROU,1969,
RUS,1969,
RWA,1969,
SAS,1969,
SAU,1969,
SDN,1969,
SEN,1969,
SGP,1969,
SLB,1969,
SLE,1969,
SLV,1969,
SMR,1969,
SOM,1969,
SRB,1969,
SSA,1969,
SSD,1969,
SSF,1969,
SST,1969,
STP,1969,
SUR,1969,
SVK,1969,
SVN,1969,
SWE,1969,
SWZ,1969,
SXM,1969,
SYC,1969,
SYR,1969,
TCA,1969,
TCD,1969,
TEA,1969,
TEC,1969,
TGO,1969,
THA,1969,
TJK,1969,
TKM,1969,
TLA,1969,
TLS,1969,
TMN,1969,
TON,1969,
TSA,1969,
TSS,1969,
TTO,1969,
TUN,1969,
TUR,1969,
TUV,1969,
TZA,1969,
UGA,1969,
UKR,1969,
UMC,1969,
URY,1969,
USA,1969,
UZB,1969,
VCT,1969,
VEN,1969,
VGB,1969,
VIR,1969,
VNM,1969,
VUT,1969,
WLD,1969,
WSM,1969,
XKX,1969,
YEM,1969,
ZAF,1969,
ZMB,1969,
ZWE,1969,
ABW,1970,
AFE,1970,
AFG,1970,
AFW,1970,
AGO,1970,
ALB,1970,
AND,1970,
ARB,1970,
ARE,1970,
ARG,1970,1.458089948
ARM,1970,
ASM,1970,
ATG,1970,
AUS,1970,
AUT,1970,4.163469791
AZE,1970,
BDI,1970,
BEL,1970,
BEN,1970,
BFA,1970,
BGD,1970,
BGR,1970,
BHR,1970,2.012170076
BHS,1970,
BIH,1970,
BLR,1970,
BLZ,1970,
BMU,1970,
BOL,1970,
BRA,1970,
BRB,1970,
BRN,1970,6.239150047
BTN,1970,
BWA,1970,
CAF,1970,
CAN,1970,
CEB,1970,
CHE,1970,3.392529964
CHI,1970,
CHL,1970,
CHN,1970,
CIV,1970,5.865389824
CMR,1970,
COD,1970,
COG,1970,5.732299805
COL,1970,
COM,1970,
CPV,1970,
CRI,1970,
CSS,1970,
CUB,1970,
CUW,1970,
CYM,1970,
CYP,1970,
CZE,1970,
DEU,1970,
DJI,1970,
DMA,1970,
DNK,1970,5.955530167
DOM,1970,2.640789986
DZA,1970,
EAP,1970,
EAR,1970,
EAS,1970,
ECA,1970,
ECS,1970,
ECU,1970,2.002830029
EGY,1970,
EMU,1970,
ERI,1970,
ESP,1970,1.834319949
EST,1970,
ETH,1970,
EUU,1970,
FCS,1970,
FIN,1970,5.413000107
FJI,1970,
FRA,1970,3.465440035
FRO,1970,
FSM,1970,
GAB,1970,
GBR,1970,
GEO,1970,
GHA,1970,
GIB,1970,
GIN,1970,
GMB,1970,
GNB,1970,
GNQ,1970,
GRC,1970,1.568310022
GRD,1970,
GRL,1970,
GTM,1970,1.858719945
GUM,1970,
GUY,1970,4.328979969
HIC,1970,
HKG,1970,
HND,1970,
HPC,1970,
HRV,1970,
HTI,1970,
HUN,1970,3.451410055
IBD,1970,
IBT,1970,
IDA,1970,
IDB,1970,
IDN,1970,
IDX,1970,
IMN,1970,
IND,1970,
INX,1970,
IRL,1970,
IRN,1970,
IRQ,1970,
ISL,1970,
ISR,1970,
ITA,1970,3.359060049
JAM,1970,
JOR,1970,3.63003993
JPN,1970,
KAZ,1970,
KEN,1970,
KGZ,1970,
KHM,1970,
KIR,1970,5.926809788
KNA,1970,
KOR,1970,3.414040089
KWT,1970,
LAC,1970,
LAO,1970,
LBN,1970,
LBR,1970,
LBY,1970,
LCA,1970,
LCN,1970,
LDC,1970,
LIC,1970,
LIE,1970,
LKA,1970,
LMC,1970,
LMY,1970,
LSO,1970,
LTE,1970,
LTU,1970,
LUX,1970,2.300260067
LVA,1970,
MAC,1970,
MAF,1970,
MAR,1970,
MCO,1970,
MDA,1970,
MDG,1970,
MDV,1970,
MEA,1970,
MEX,1970,
MHL,1970,
MIC,1970,
MKD,1970,
MLI,1970,
MLT,1970,
MMR,1970,
MNA,1970,
MNE,1970,
MNG,1970,
MNP,1970,
MOZ,1970,
MRT,1970,
MUS,1970,
MWI,1970,
MYS,1970,
NAC,1970,
NAM,1970,
NCL,1970,
NER,1970,
NGA,1970,
NIC,1970,2.038589954
NLD,1970,6.212009907
NOR,1970,
NPL,1970,
NRU,1970,
NZL,1970,
OED,1970,
OMN,1970,
OSS,1970,
PAK,1970,
PAN,1970,4.043280125
PER,1970,
PHL,1970,
PLW,1970,
PNG,1970,
POL,1970,
PRE,1970,
PRI,1970,
PRK,1970,
PRT,1970,
PRY,1970,2.105190039
PSE,1970,
PSS,1970,
PST,1970,
PYF,1970,
QAT,1970,
ROU,1970,
RUS,1970,
RWA,1970,
SAS,1970,
SAU,1970,
SDN,1970,
SEN,1970,
SGP,1970,
SLB,1970,
SLE,1970,
SLV,1970,
SMR,1970,
SOM,1970,
SRB,1970,
SSA,1970,
SSD,1970,
SSF,1970,
SST,1970,
STP,1970,
SUR,1970,
SVK,1970,
SVN,1970,
SWE,1970,
SWZ,1970,
SXM,1970,
SYC,1970,4.1884799
SYR,1970,
TCA,1970,
TCD,1970,
TEA,1970,
TEC,1970,
TGO,1970,1.496809959
THA,1970,
TJK,1970,
TKM,1970,
TLA,1970,
TLS,1970,
TMN,1970,
TON,1970,
TSA,1970,
TSS,1970,
TTO,1970,
TUN,1970,
TUR,1970,
TUV,1970,
TZA,1970,
UGA,1970,
UKR,1970,4.572929859
UMC,1970,
URY,1970,
USA,1970,
UZB,1970,
VCT,1970,
VEN,1970,4.16286993
VGB,1970,10.57367039
VIR,1970,
VNM,1970,
VUT,1970,
WLD,1970,
WSM,1970,
XKX,1970,
YEM,1970,
ZAF,1970,
ZMB,1970,4.38781023
ZWE,1970,
ABW,1971,
AFE,1971,
AFG,1971,
AFW,1971,
AGO,1971,
ALB,1971,
AND,1971,
ARB,1971,
ARE,1971,
ARG,1971,
ARM,1971,
ASM,1971,
ATG,1971,
AUS,1971,
AUT,1971,4.299190044
AZE,1971,
BDI,1971,
BEL,1971,
BEN,1971,
BFA,1971,
BGD,1971,
BGR,1971,
BHR,1971,2.307810068
BHS,1971,
BIH,1971,
BLR,1971,
BLZ,1971,
BMU,1971,
BOL,1971,
BRA,1971,
BRB,1971,6.150650024
BRN,1971,4.995019913
BTN,1971,1.87579
BWA,1971,4.387239933
CAF,1971,
CAN,1971,7.684299946
CEB,1971,
CHE,1971,3.496449947
CHI,1971,
CHL,1971,
CHN,1971,1.388739944
CIV,1971,
CMR,1971,3.079869986
COD,1971,
COG,1971,5.55095005
COL,1971,
COM,1971,
CPV,1971,
CRI,1971,
CSS,1971,
CUB,1971,
CUW,1971,
CYM,1971,
CYP,1971,
CZE,1971,
DEU,1971,
DJI,1971,
DMA,1971,
DNK,1971,6.393410206
DOM,1971,
DZA,1971,
EAP,1971,
EAR,1971,
EAS,1971,
ECA,1971,
ECS,1971,
ECU,1971,1.879400015
EGY,1971,4.529920101
EMU,1971,
ERI,1971,
ESP,1971,1.890630007
EST,1971,
ETH,1971,1.197669983
EUU,1971,
FCS,1971,
FIN,1971,5.330900192
FJI,1971,
FRA,1971,3.207600117
FRO,1971,
FSM,1971,
GAB,1971,
GBR,1971,5.032050133
GEO,1971,
GHA,1971,4.224440098
GIB,1971,
GIN,1971,
GMB,1971,
GNB,1971,
GNQ,1971,
GRC,1971,1.320829988
GRD,1971,
GRL,1971,
GTM,1971,2.025540113
GUM,1971,
GUY,1971,
HIC,1971,
HKG,1971,2.368149996
HND,1971,
HPC,1971,
HRV,1971,
HTI,1971,
HUN,1971,3.436389923
IBD,1971,
IBT,1971,
IDA,1971,
IDB,1971,
IDN,1971,
IDX,1971,
IMN,1971,
IND,1971,
INX,1971,
IRL,1971,4.486410141
IRN,1971,2.770339966
IRQ,1971,
ISL,1971,
ISR,1971,
ITA,1971,2.892100096
JAM,1971,
JOR,1971,3.297689915
JPN,1971,3.578629971
KAZ,1971,
KEN,1971,3.929820061
KGZ,1971,
KHM,1971,
KIR,1971,5.275529861
KNA,1971,
KOR,1971,3.739180088
KWT,1971,3.287339926
LAC,1971,
LAO,1971,
LBN,1971,
LBR,1971,
LBY,1971,
LCA,1971,
LCN,1971,
LDC,1971,
LIC,1971,
LIE,1971,
LKA,1971,
LMC,1971,
LMY,1971,
LSO,1971,4.641550064
LTE,1971,
LTU,1971,
LUX,1971,2.855060101
LVA,1971,
MAC,1971,
MAF,1971,
MAR,1971,
MCO,1971,
MDA,1971,
MDG,1971,
MDV,1971,
MEA,1971,
MEX,1971,
MHL,1971,
MIC,1971,
MKD,1971,
MLI,1971,
MLT,1971,6.15196991
MMR,1971,
MNA,1971,
MNE,1971,
MNG,1971,
MNP,1971,
MOZ,1971,
MRT,1971,
MUS,1971,3.11274004
MWI,1971,
MYS,1971,4.550940037
NAC,1971,7.684299946
NAM,1971,
NCL,1971,
NER,1971,1.052270055
NGA,1971,
NIC,1971,2.492029905
NLD,1971,6.318900108
NOR,1971,
NPL,1971,
NRU,1971,
NZL,1971,
OED,1971,
OMN,1971,
OSS,1971,
PAK,1971,1.654219985
PAN,1971,3.353919983
PER,1971,
PHL,1971,
PLW,1971,
PNG,1971,
POL,1971,
PRE,1971,
PRI,1971,7.250520229
PRK,1971,
PRT,1971,
PRY,1971,2.265439987
PSE,1971,
PSS,1971,
PST,1971,
PYF,1971,
QAT,1971,3.000279903
ROU,1971,
RUS,1971,
RWA,1971,
SAS,1971,
SAU,1971,
SDN,1971,
SEN,1971,
SGP,1971,3.109760046
SLB,1971,3.400000095
SLE,1971,
SLV,1971,
SMR,1971,
SOM,1971,
SRB,1971,
SSA,1971,
SSD,1971,
SSF,1971,
SST,1971,
STP,1971,
SUR,1971,
SVK,1971,
SVN,1971,
SWE,1971,
SWZ,1971,
SXM,1971,
SYC,1971,4.066390038
SYR,1971,
TCA,1971,
TCD,1971,
TEA,1971,
TEC,1971,
TGO,1971,
THA,1971,3.066220045
TJK,1971,
TKM,1971,
TLA,1971,
TLS,1971,
TMN,1971,
TON,1971,
TSA,1971,
TSS,1971,
TTO,1971,
TUN,1971,
TUR,1971,
TUV,1971,
TZA,1971,1.723700047
UGA,1971,3.161050081
UKR,1971,
UMC,1971,
URY,1971,
USA,1971,
UZB,1971,
VCT,1971,
VEN,1971,4.179920197
VGB,1971,8.935359955
VIR,1971,
VNM,1971,
VUT,1971,
WLD,1971,
WSM,1971,
XKX,1971,
YEM,1971,
ZAF,1971,
ZMB,1971,6.095349789
ZWE,1971,
ABW,1972,
AFE,1972,
AFG,1972,
AFW,1972,
AGO,1972,
ALB,1972,
AND,1972,
ARB,1972,
ARE,1972,
ARG,1972,1.936200023
ARM,1972,
ASM,1972,
ATG,1972,
AUS,1972,
AUT,1972,4.467649937
AZE,1972,
BDI,1972,
BEL,1972,
BEN,1972,
BFA,1972,
BGD,1972,
BGR,1972,
BHR,1972,2.023930073
BHS,1972,
BIH,1972,
BLR,1972,
BLZ,1972,
BMU,1972,
BOL,1972,
BRA,1972,
BRB,1972,6.790719986
BRN,1972,4.039289951
BTN,1972,1.650560021
BWA,1972,3.906389952
CAF,1972,
CAN,1972,7.589839935
CEB,1972,
CHE,1972,3.657629967
CHI,1972,
CHL,1972,
CHN,1972,1.604760051
CIV,1972,7.531859875
CMR,1972,3.363889933
COD,1972,
COG,1972,
COL,1972,
COM,1972,
CPV,1972,
CRI,1972,
CSS,1972,
CUB,1972,
CUW,1972,
CYM,1972,
CYP,1972,
CZE,1972,
DEU,1972,
DJI,1972,
DMA,1972,
DNK,1972,6.481790066
DOM,1972,
DZA,1972,
EAP,1972,
EAR,1972,
EAS,1972,
ECA,1972,
ECS,1972,
ECU,1972,
EGY,1972,4.537899971
EMU,1972,
ERI,1972,
ESP,1972,2.066119909
EST,1972,
ETH,1972,1.314429998
EUU,1972,
FCS,1972,
FIN,1972,5.007750034
FJI,1972,
FRA,1972,3.390379906
FRO,1972,
FSM,1972,66.9003067
GAB,1972,
GBR,1972,5.159379959
GEO,1972,
GHA,1972,4.621399879
GIB,1972,
GIN,1972,
GMB,1972,
GNB,1972,
GNQ,1972,
GRC,1972,
GRD,1972,
GRL,1972,
GTM,1972,
GUM,1972,
GUY,1972,
HIC,1972,
HKG,1972,2.295609951
HND,1972,
HPC,1972,
HRV,1972,
HTI,1972,
HUN,1972,3.361030102
IBD,1972,
IBT,1972,
IDA,1972,
IDB,1972,4.476339817
IDN,1972,2.788209915
IDX,1972,
IMN,1972,
IND,1972,
INX,1972,
IRL,1972,4.616899967
IRN,1972,2.766720057
IRQ,1972,
ISL,1972,
ISR,1972,
ITA,1972,
JAM,1972,
JOR,1972,2.387429953
JPN,1972,3.926100016
KAZ,1972,
KEN,1972,4.476339817
KGZ,1972,
KHM,1972,
KIR,1972,
KNA,1972,
KOR,1972,3.220750093
KWT,1972,2.815749884
LAC,1972,
LAO,1972,
LBN,1972,
LBR,1972,
LBY,1972,
LCA,1972,
LCN,1972,
LDC,1972,
LIC,1972,
LIE,1972,
LKA,1972,
LMC,1972,
LMY,1972,
LSO,1972,4.526509762
LTE,1972,
LTU,1972,
LUX,1972,2.740799904
LVA,1972,
MAC,1972,
MAF,1972,
MAR,1972,
MCO,1972,
MDA,1972,
MDG,1972,3.217370033
MDV,1972,
MEA,1972,
MEX,1972,
MHL,1972,
MIC,1972,
MKD,1972,
MLI,1972,
MLT,1972,5.549990177
MMR,1972,2.865099907
MNA,1972,
MNE,1972,
MNG,1972,
MNP,1972,
MOZ,1972,
MRT,1972,
MUS,1972,3.070919991
MWI,1972,
MYS,1972,
NAC,1972,7.589839935
NAM,1972,
NCL,1972,
NER,1972,
NGA,1972,
NIC,1972,
NLD,1972,6.309209824
NOR,1972,5.904059887
NPL,1972,
NRU,1972,
NZL,1972,
OED,1972,
OMN,1972,
OSS,1972,
PAK,1972,1.56882
PAN,1972,3.982820034
PER,1972,
PHL,1972,
PLW,1972,
PNG,1972,5.247159958
POL,1972,
PRE,1972,
PRI,1972,7.214580059
PRK,1972,
PRT,1972,
PRY,1972,
PSE,1972,
PSS,1972,
PST,1972,
PYF,1972,
QAT,1972,2.691440105
ROU,1972,
RUS,1972,
RWA,1972,
SAS,1972,
SAU,1972,
SDN,1972,
SEN,1972,
SGP,1972,2.86826992
SLB,1972,
SLE,1972,
SLV,1972,
SMR,1972,
SOM,1972,1.102839947
SRB,1972,
SSA,1972,
SSD,1972,
SSF,1972,
SST,1972,
STP,1972,
SUR,1972,
SVK,1972,
SVN,1972,
SWE,1972,
SWZ,1972,
SXM,1972,
SYC,1972,4.246940136
SYR,1972,3.58355999
TCA,1972,
TCD,1972,
